Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,0.427900,0.427900,0.405000,0.412000,0.412000,109241
2018-01-03,0.429000,0.429000,0.408000,0.417000,0.417000,24020
2018-01-04,0.415000,0.426000,0.415000,0.423000,0.423000,164021
2018-01-05,0.424000,0.435000,0.422000,0.426000,0.426000,119786
2018-01-08,0.433000,0.434000,0.428000,0.428000,0.428000,150104
2018-01-09,0.433000,0.435000,0.430000,0.430000,0.430000,118675
2018-01-10,0.433000,0.444000,0.430000,0.438000,0.438000,299076
2018-01-11,0.440000,0.440000,0.429000,0.436000,0.436000,148088
2018-01-12,0.440000,0.440000,0.431000,0.433000,0.433000,97874
2018-01-16,0.439000,0.440000,0.431000,0.436000,0.436000,152117
2018-01-17,0.437000,0.437000,0.430000,0.430000,0.430000,23344
2018-01-18,0.428000,0.439000,0.427000,0.427000,0.427000,119726
2018-01-19,0.436000,0.436000,0.425000,0.430000,0.430000,98795
2018-01-22,0.431000,0.431000,0.425000,0.428000,0.428000,36259
2018-01-23,0.431000,0.431000,0.425000,0.426000,0.426000,80725
2018-01-24,0.423000,0.431000,0.423000,0.430000,0.430000,120683
2018-01-25,0.429000,0.457000,0.429000,0.435000,0.435000,737390
2018-01-26,0.434000,0.455000,0.434000,0.448000,0.448000,764292
2018-01-29,0.448000,0.452000,0.445000,0.448000,0.448000,316829
2018-01-30,0.452000,0.452000,0.435000,0.448000,0.448000,238114
2018-01-31,0.440000,0.448000,0.435000,0.448000,0.448000,107706
2018-02-01,0.446000,0.449000,0.442000,0.446000,0.446000,75939
2018-02-02,0.438000,0.443000,0.417000,0.420000,0.420000,267718
2018-02-05,0.420000,0.440000,0.420000,0.423000,0.423000,131226
2018-02-06,0.415000,0.417000,0.400000,0.415000,0.415000,201067
2018-02-07,0.424000,0.434000,0.421000,0.424000,0.424000,127433
2018-02-08,0.429000,0.435000,0.424000,0.424000,0.424000,126018
2018-02-09,0.424000,0.429000,0.410000,0.424000,0.424000,251538
2018-02-12,0.426000,0.426000,0.412000,0.415000,0.415000,75831
2018-02-13,0.414000,0.423000,0.411000,0.423000,0.423000,94428
2018-02-14,0.414000,0.424000,0.413000,0.424000,0.424000,91793
2018-02-15,0.420000,0.431000,0.420000,0.421000,0.421000,103196
2018-02-16,0.419000,0.432000,0.419000,0.425000,0.425000,17610
2018-02-20,0.429000,0.429000,0.421000,0.428000,0.428000,82650
2018-02-21,0.425000,0.439000,0.417000,0.426000,0.426000,121454
2018-02-22,0.431000,0.431000,0.422000,0.422000,0.422000,49698
2018-02-23,0.438000,0.438000,0.422000,0.426000,0.426000,80545
2018-02-26,0.422000,0.426000,0.416000,0.420000,0.420000,135679
2018-02-27,0.420000,0.432000,0.420000,0.422000,0.422000,148901
2018-02-28,0.430000,0.430000,0.421000,0.421000,0.421000,42840
2018-03-01,null,null,null,null,null,null
2018-03-02,null,null,null,null,null,null
2018-03-05,null,null,null,null,null,null
2018-03-06,null,null,null,null,null,null
2018-03-07,null,null,null,null,null,null
2018-03-08,null,null,null,null,null,null
2018-03-09,null,null,null,null,null,null
2018-03-12,null,null,null,null,null,null
2018-03-13,null,null,null,null,null,null
2018-03-14,null,null,null,null,null,null
2018-03-15,null,null,null,null,null,null
2018-03-16,null,null,null,null,null,null
2018-03-19,null,null,null,null,null,null
2018-03-20,null,null,null,null,null,null
2018-03-21,null,null,null,null,null,null
2018-03-22,null,null,null,null,null,null
2018-03-23,null,null,null,null,null,null
2018-03-26,null,null,null,null,null,null
2018-03-27,null,null,null,null,null,null
2018-03-28,null,null,null,null,null,null
2018-03-29,null,null,null,null,null,null
2018-04-02,null,null,null,null,null,null
2018-04-03,null,null,null,null,null,null
2018-04-04,null,null,null,null,null,null
2018-04-05,null,null,null,null,null,null
2018-04-06,null,null,null,null,null,null
2018-04-09,null,null,null,null,null,null
2018-04-10,null,null,null,null,null,null
2018-04-11,null,null,null,null,null,null
2018-04-12,null,null,null,null,null,null
2018-04-13,null,null,null,null,null,null
2018-04-16,null,null,null,null,null,null
2018-04-17,null,null,null,null,null,null
